Year,Cause of Death,State,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2005,Heart Disease,MD,0-79,2005 Fixed,Nonmetropolitan,211,141768,131,80,37.9
2005,Stroke,MD,0-79,2005 Fixed,All,1005,5415095,699,306,30.4
2005,Stroke,MD,0-79,2005 Fixed,Metropolitan,964,5273327,673,291,30.2
2005,Stroke,MD,0-79,2005 Fixed,Nonmetropolitan,41,141768,26,15,36.6
2005,Unintentional Injury,MD,0-79,2005 Fixed,All,1104,5415095,995,125,11.3
2005,Unintentional Injury,MD,0-79,2005 Fixed,Metropolitan,1067,5273327,967,114,10.7
2005,Unintentional Injury,MD,0-79,2005 Fixed,Nonmetropolitan,37,141768,28,12,32.4
2005,Cancer,MA,0-79,2005 Fixed,All,8727,6134876,7054,1673,19.2
2005,Cancer,MA,0-79,2005 Fixed,Metropolitan,8586,6041782,6937,1649,19.2
2005,Cancer,MA,0-79,2005 Fixed,Nonmetropolitan,141,93094,117,25,17.7
2005,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,All,1251,6134876,1042,209,16.7
2005,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,Metropolitan,1225,6041782,1026,199,16.2
2005,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,Nonmetropolitan,26,93094,17,10,38.5
2005,Heart Disease,MA,0-79,2005 Fixed,All,5215,6134876,4453,762,14.6
2005,Heart Disease,MA,0-79,2005 Fixed,Metropolitan,5133,6041782,4380,753,14.7
2005,Heart Disease,MA,0-79,2005 Fixed,Nonmetropolitan,82,93094,73,11,13.4
2005,Stroke,MA,0-79,2005 Fixed,All,939,6134876,870,71,7.6
2005,Stroke,MA,0-79,2005 Fixed,Metropolitan,924,6041782,856,71,7.7
2005,Stroke,MA,0-79,2005 Fixed,Nonmetropolitan,15,93094,14,2,13.3
2005,Unintentional Injury,MA,0-79,2005 Fixed,All,1460,6134876,1152,337,23.1
2005,Unintentional Injury,MA,0-79,2005 Fixed,Metropolitan,1441,6041782,1134,335,23.2
2005,Unintentional Injury,MA,0-79,2005 Fixed,Nonmetropolitan,19,93094,18,4,21.1
2005,Cancer,MI,0-79,2005 Fixed,All,14356,9692755,10885,3471,24.2
2005,Cancer,MI,0-79,2005 Fixed,Metropolitan,11290,7925991,8524,2766,24.5
2005,Cancer,MI,0-79,2005 Fixed,Nonmetropolitan,3066,1766764,2361,705,23
2005,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,All,2485,9692755,1598,887,35.7
2005,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,Metropolitan,1876,7925991,1243,633,33.7
2005,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,Nonmetropolitan,609,1766764,355,254,41.7
2005,Heart Disease,MI,0-79,2005 Fixed,All,11678,9692755,6844,4834,41.4
2005,Heart Disease,MI,0-79,2005 Fixed,Metropolitan,9450,7925991,5361,4089,43.3
2005,Heart Disease,MI,0-79,2005 Fixed,Nonmetropolitan,2228,1766764,1483,745,33.4
2005,Stroke,MI,0-79,2005 Fixed,All,2020,9692755,1336,684,33.9
2005,Stroke,MI,0-79,2005 Fixed,Metropolitan,1614,7925991,1043,571,35.4
2005,Stroke,MI,0-79,2005 Fixed,Nonmetropolitan,406,1766764,293,113,27.8
2005,Unintentional Injury,MI,0-79,2005 Fixed,All,2747,9692755,1786,961,35
2005,Unintentional Injury,MI,0-79,2005 Fixed,Metropolitan,2094,7925991,1448,646,30.9
2005,Unintentional Injury,MI,0-79,2005 Fixed,Nonmetropolitan,653,1766764,338,315,48.2
2005,Cancer,MN,0-79,2005 Fixed,All,5841,4927203,5262,580,9.9
2005,Cancer,MN,0-79,2005 Fixed,Metropolitan,4068,3762020,3678,395,9.7
2005,Cancer,MN,0-79,2005 Fixed,Nonmetropolitan,1773,1165183,1585,189,10.7
2005,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,All,972,4927203,765,207,21.3
2005,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,Metropolitan,670,3762020,523,147,21.9
2005,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,Nonmetropolitan,302,1165183,242,60,19.9
2005,Heart Disease,MN,0-79,2005 Fixed,All,3123,4927203,3307,22,0.7
2005,Heart Disease,MN,0-79,2005 Fixed,Metropolitan,2027,3762020,2304,8,0.4
2005,Heart Disease,MN,0-79,2005 Fixed,Nonmetropolitan,1096,1165183,1003,93,8.5
2005,Stroke,MN,0-79,2005 Fixed,All,761,4927203,642,119,15.6
2005,Stroke,MN,0-79,2005 Fixed,Metropolitan,524,3762020,443,81,15.5
2005,Stroke,MN,0-79,2005 Fixed,Nonmetropolitan,237,1165183,199,38,16
2005,Unintentional Injury,MN,0-79,2005 Fixed,All,1301,4927203,902,399,30.7
2005,Unintentional Injury,MN,0-79,2005 Fixed,Metropolitan,892,3762020,680,212,23.8
2005,Unintentional Injury,MN,0-79,2005 Fixed,Nonmetropolitan,409,1165183,223,186,45.5
2005,Cancer,MS,0-79,2005 Fixed,All,4567,2815047,3107,1460,32
2005,Cancer,MS,0-79,2005 Fixed,Metropolitan,1859,1246553,1295,566,30.4
2005,Cancer,MS,0-79,2005 Fixed,Nonmetropolitan,2708,1568494,1812,896,33.1
2005,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,All,924,2815047,459,465,50.3
2005,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,Metropolitan,369,1246553,188,181,49.1
2005,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,Nonmetropolitan,555,1568494,271,284,51.2
2005,Heart Disease,MS,0-79,2005 Fixed,All,4695,2815047,1950,2745,58.5
2005,Heart Disease,MS,0-79,2005 Fixed,Metropolitan,1818,1246553,811,1007,55.4
2005,Heart Disease,MS,0-79,2005 Fixed,Nonmetropolitan,2877,1568494,1140,1737,60.4
2005,Stroke,MS,0-79,2005 Fixed,All,828,2815047,384,444,53.6
2005,Stroke,MS,0-79,2005 Fixed,Metropolitan,335,1246553,158,177,52.8
2005,Stroke,MS,0-79,2005 Fixed,Nonmetropolitan,493,1568494,226,267,54.2
2005,Unintentional Injury,MS,0-79,2005 Fixed,All,1701,2815047,513,1188,69.8
2005,Unintentional Injury,MS,0-79,2005 Fixed,Metropolitan,769,1246553,225,544,70.7
2005,Unintentional Injury,MS,0-79,2005 Fixed,Nonmetropolitan,932,1568494,288,644,69.1
2005,Cancer,MO,0-79,2005 Fixed,All,8890,5570351,6511,2379,26.8
2005,Cancer,MO,0-79,2005 Fixed,Metropolitan,6087,4112914,4541,1546,25.4
2005,Cancer,MO,0-79,2005 Fixed,Nonmetropolitan,2803,1457437,1970,833,29.7
2005,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,All,1811,5570351,969,842,46.5
2005,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,Metropolitan,1170,4112914,668,502,42.9
2005,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,Nonmetropolitan,641,1457437,301,340,53
2005,Heart Disease,MO,0-79,2005 Fixed,All,6907,5570351,4100,2807,40.6
2005,Heart Disease,MO,0-79,2005 Fixed,Metropolitan,4684,4112914,2859,1825,39
2005,Heart Disease,MO,0-79,2005 Fixed,Nonmetropolitan,2223,1457437,1241,982,44.2
2005,Stroke,MO,0-79,2005 Fixed,All,1300,5570351,806,494,38
2005,Stroke,MO,0-79,2005 Fixed,Metropolitan,868,4112914,559,309,35.6
2005,Stroke,MO,0-79,2005 Fixed,Nonmetropolitan,432,1457437,247,185,42.8
2005,Unintentional Injury,MO,0-79,2005 Fixed,All,2301,5570351,1036,1265,55
2005,Unintentional Injury,MO,0-79,2005 Fixed,Metropolitan,1459,4112914,758,701,48
2005,Unintentional Injury,MO,0-79,2005 Fixed,Nonmetropolitan,842,1457437,278,564,67
2005,Cancer,MT,0-79,2005 Fixed,All,1366,903244,1109,257,18.8
2005,Cancer,MT,0-79,2005 Fixed,Metropolitan,441,318254,363,80,18.1
2005,Cancer,MT,0-79,2005 Fixed,Nonmetropolitan,925,584990,746,179,19.4
2005,Chronic Lower Respiratory Disease,MT,0-79,2005 Fixed,All,311,903244,163,148,47.6
2005,Chronic Lower Respiratory Disease,MT,0-79,2005 Fixed,Metropolitan,116,318254,53,63,54.3
2005,Chronic Lower Respiratory Disease,MT,0-79,2005 Fixed,Nonmetropolitan,195,584990,110,85,43.6
2005,Heart Disease,MT,0-79,2005 Fixed,All,827,903244,695,132,16
2005,Heart Disease,MT,0-79,2005 Fixed,Metropolitan,249,318254,228,29,11.6
2005,Heart Disease,MT,0-79,2005 Fixed,Nonmetropolitan,578,584990,467,111,19.2
2005,Stroke,MT,0-79,2005 Fixed,All,165,903244,135,30,18.2
2005,Stroke,MT,0-79,2005 Fixed,Metropolitan,60,318254,44,17,28.3
2005,Stroke,MT,0-79,2005 Fixed,Nonmetropolitan,105,584990,91,16,15.2
2005,Unintentional Injury,MT,0-79,2005 Fixed,All,395,903244,170,225,57
2005,Unintentional Injury,MT,0-79,2005 Fixed,Metropolitan,118,318254,60,58,49.2
2005,Unintentional Injury,MT,0-79,2005 Fixed,Nonmetropolitan,277,584990,111,166,59.9
2005,Cancer,NE,0-79,2005 Fixed,All,2184,1688745,1897,287,13.1
2005,Cancer,NE,0-79,2005 Fixed,Metropolitan,1207,1050006,1024,192,15.9
2005,Cancer,NE,0-79,2005 Fixed,Nonmetropolitan,977,638739,873,104,10.6
2005,Chronic Lower Respiratory Disease,NE,0-79,2005 Fixed,All,493,1688745,284,209,42.4
2005,Chronic Lower Respiratory Disease,NE,0-79,2005 Fixed,Metropolitan,264,1050006,148,116,43.9
2005,Chronic Lower Respiratory Disease,NE,0-79,2005 Fixed,Nonmetropolitan,229,638739,136,94,41
2005,Heart Disease,NE,0-79,2005 Fixed,All,1343,1688745,1200,143,10.6
2005,Heart Disease,NE,0-79,2005 Fixed,Metropolitan,724,1050006,643,81,11.2
2005,Heart Disease,NE,0-79,2005 Fixed,Nonmetropolitan,619,638739,557,68,11
2005,Stroke,NE,0-79,2005 Fixed,All,320,1688745,237,83,25.9
2005,Stroke,NE,0-79,2005 Fixed,Metropolitan,180,1050006,125,55,30.6
2005,Stroke,NE,0-79,2005 Fixed,Nonmetropolitan,140,638739,112,31,22.1
2005,Unintentional Injury,NE,0-79,2005 Fixed,All,491,1688745,310,181,36.9
2005,Unintentional Injury,NE,0-79,2005 Fixed,Metropolitan,239,1050006,189,59,24.7
2005,Unintentional Injury,NE,0-79,2005 Fixed,Nonmetropolitan,252,638739,122,130,51.6
2005,Cancer,NV,0-79,2005 Fixed,All,3237,2374418,2595,642,19.8
2005,Cancer,NV,0-79,2005 Fixed,Metropolitan,2813,2131518,2265,550,19.6
2005,Cancer,NV,0-79,2005 Fixed,Nonmetropolitan,424,242900,330,96,22.6
2005,Chronic Lower Respiratory Disease,NV,0-79,2005 Fixed,All,733,2374418,376,357,48.7
2005,Chronic Lower Respiratory Disease,NV,0-79,2005 Fixed,Metropolitan,642,2131518,327,315,49.1
2005,Chronic Lower Respiratory Disease,NV,0-79,2005 Fixed,Nonmetropolitan,91,242900,49,42,46.2
2005,Heart Disease,NV,0-79,2005 Fixed,All,3173,2374418,1615,1558,49.1
2005,Heart Disease,NV,0-79,2005 Fixed,Metropolitan,2808,2131518,1410,1398,49.8
2005,Heart Disease,NV,0-79,2005 Fixed,Nonmetropolitan,365,242900,205,160,43.8
2005,Stroke,NV,0-79,2005 Fixed,All,511,2374418,314,197,38.6
2005,Stroke,NV,0-79,2005 Fixed,Metropolitan,456,2131518,274,182,39.9
2005,Stroke,NV,0-79,2005 Fixed,Nonmetropolitan,55,242900,40,16,29.1
2005,Unintentional Injury,NV,0-79,2005 Fixed,All,998,2374418,435,563,56.4
2005,Unintentional Injury,NV,0-79,2005 Fixed,Metropolitan,854,2131518,389,465,54.4
2005,Unintentional Injury,NV,0-79,2005 Fixed,Nonmetropolitan,144,242900,46,98,68.1
2005,Cancer,NH,0-79,2005 Fixed,All,1786,1253545,1421,365,20.4
2005,Cancer,NH,0-79,2005 Fixed,Metropolitan,1025,781755,817,209,20.4
2005,Cancer,NH,0-79,2005 Fixed,Nonmetropolitan,761,471790,603,158,20.8
2005,Chronic Lower Respiratory Disease,NH,0-79,2005 Fixed,All,352,1253545,204,151,42.9
2005,Chronic Lower Respiratory Disease,NH,0-79,2005 Fixed,Metropolitan,187,781755,115,76,40.6
2005,Chronic Lower Respiratory Disease,NH,0-79,2005 Fixed,Nonmetropolitan,165,471790,89,76,46.1
2005,Heart Disease,NH,0-79,2005 Fixed,All,1025,1253545,890,140,13.7
2005,Heart Disease,NH,0-79,2005 Fixed,Metropolitan,555,781755,511,57,10.3
2005,Heart Disease,NH,0-79,2005 Fixed,Nonmetropolitan,470,471790,379,91,19.4
2005,Stroke,NH,0-79,2005 Fixed,All,169,1253545,171,4,2.4
2005,Stroke,NH,0-79,2005 Fixed,Metropolitan,99,781755,97,6,6.1
2005,Stroke,NH,0-79,2005 Fixed,Nonmetropolitan,70,471790,74,3,4.3
2005,Unintentional Injury,NH,0-79,2005 Fixed,All,369,1253545,234,138,37.4
2005,Unintentional Injury,NH,0-79,2005 Fixed,Metropolitan,195,781755,143,57,29.2
2005,Unintentional Injury,NH,0-79,2005 Fixed,Nonmetropolitan,174,471790,90,84,48.3
2005,Cancer,NJ,0-79,2005 Fixed,All,11571,8319806,9500,2071,17.9
2005,Cancer,NJ,0-79,2005 Fixed,Metropolitan,11571,8319806,9500,2071,17.9
2005,Cancer,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Chronic Lower Respiratory Disease,NJ,0-79,2005 Fixed,All,1546,8319806,1400,146,9.4
2005,Chronic Lower Respiratory Disease,NJ,0-79,2005 Fixed,Metropolitan,1546,8319806,1400,146,9.4
2005,Chronic Lower Respiratory Disease,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Heart Disease,NJ,0-79,2005 Fixed,All,8178,8319806,5991,2187,26.7
2005,Heart Disease,NJ,0-79,2005 Fixed,Metropolitan,8178,8319806,5991,2187,26.7
2005,Heart Disease,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Stroke,NJ,0-79,2005 Fixed,All,1419,8319806,1168,251,17.7
2005,Stroke,NJ,0-79,2005 Fixed,Metropolitan,1419,8319806,1168,251,17.7
2005,Stroke,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Unintentional Injury,NJ,0-79,2005 Fixed,All,2047,8319806,1545,503,24.6
2005,Unintentional Injury,NJ,0-79,2005 Fixed,Metropolitan,2047,8319806,1545,503,24.6
2005,Unintentional Injury,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Cancer,NM,0-79,2005 Fixed,All,2259,1872193,2101,158,7
2005,Cancer,NM,0-79,2005 Fixed,Metropolitan,1349,1224039,1305,47,3.5
2005,Cancer,NM,0-79,2005 Fixed,Nonmetropolitan,910,648154,796,114,12.5
2005,Chronic Lower Respiratory Disease,NM,0-79,2005 Fixed,All,474,1872193,309,165,34.8
2005,Chronic Lower Respiratory Disease,NM,0-79,2005 Fixed,Metropolitan,275,1224039,189,86,31.3
2005,Chronic Lower Respiratory Disease,NM,0-79,2005 Fixed,Nonmetropolitan,199,648154,120,79,39.7
2005,Heart Disease,NM,0-79,2005 Fixed,All,1636,1872193,1317,319,19.5
2005,Heart Disease,NM,0-79,2005 Fixed,Metropolitan,937,1224039,816,121,12.9
2005,Heart Disease,NM,0-79,2005 Fixed,Nonmetropolitan,699,648154,501,199,28.5
2005,Stroke,NM,0-79,2005 Fixed,All,302,1872193,258,44,14.6
2005,Stroke,NM,0-79,2005 Fixed,Metropolitan,189,1224039,159,32,16.9
2005,Stroke,NM,0-79,2005 Fixed,Nonmetropolitan,113,648154,99,16,14.2
2005,Unintentional Injury,NM,0-79,2005 Fixed,All,1045,1872193,343,702,67.2
2005,Unintentional Injury,NM,0-79,2005 Fixed,Metropolitan,618,1224039,223,395,63.9
2005,Unintentional Injury,NM,0-79,2005 Fixed,Nonmetropolitan,427,648154,120,307,71.9
2005,Cancer,NY,0-79,2005 Fixed,All,24649,18400093,20982,3667,14.9
2005,Cancer,NY,0-79,2005 Fixed,Metropolitan,22396,17034100,19238,3158,14.1
2005,Cancer,NY,0-79,2005 Fixed,Nonmetropolitan,2253,1365993,1743,510,22.6
2005,Chronic Lower Respiratory Disease,NY,0-79,2005 Fixed,All,3593,18400093,3104,489,13.6
2005,Chronic Lower Respiratory Disease,NY,0-79,2005 Fixed,Metropolitan,3077,17034100,2843,234,7.6
2005,Chronic Lower Respiratory Disease,NY,0-79,2005 Fixed,Nonmetropolitan,516,1365993,261,255,49.4
2005,Heart Disease,NY,0-79,2005 Fixed,All,20443,18400093,13220,7223,35.3
2005,Heart Disease,NY,0-79,2005 Fixed,Metropolitan,18738,17034100,12121,6617,35.3
2005,Heart Disease,NY,0-79,2005 Fixed,Nonmetropolitan,1705,1365993,1099,606,35.5
2005,Stroke,NY,0-79,2005 Fixed,All,2609,18400093,2589,201,7.7
2005,Stroke,NY,0-79,2005 Fixed,Metropolitan,2353,17034100,2373,193,8.2
2005,Stroke,NY,0-79,2005 Fixed,Nonmetropolitan,256,1365993,216,40,15.6
2005,Unintentional Injury,NY,0-79,2005 Fixed,All,3563,18400093,3437,153,4.3
2005,Unintentional Injury,NY,0-79,2005 Fixed,Metropolitan,3196,17034100,3177,102,3.2
2005,Unintentional Injury,NY,0-79,2005 Fixed,Nonmetropolitan,367,1365993,260,107,29.2
2005,Cancer,NC,0-79,2005 Fixed,All,12392,8433966,9447,2953,23.8
2005,Cancer,NC,0-79,2005 Fixed,Metropolitan,8731,6410144,6788,1957,22.4
2005,Cancer,NC,0-79,2005 Fixed,Nonmetropolitan,3661,2023822,2659,1008,27.5
2005,Chronic Lower Respiratory Disease,NC,0-79,2005 Fixed,All,2501,8433966,1384,1117,44.7
2005,Chronic Lower Respiratory Disease,NC,0-79,2005 Fixed,Metropolitan,1768,6410144,984,784,44.3
2005,Chronic Lower Respiratory Disease,NC,0-79,2005 Fixed,Nonmetropolitan,733,2023822,400,333,45.4
2005,Heart Disease,NC,0-79,2005 Fixed,All,9253,8433966,5921,3332,36
2005,Heart Disease,NC,0-79,2005 Fixed,Metropolitan,6295,6410144,4251,2044,32.5
2005,Heart Disease,NC,0-79,2005 Fixed,Nonmetropolitan,2958,2023822,1670,1288,43.5
2005,Stroke,NC,0-79,2005 Fixed,All,2084,8433966,1156,928,44.5
2005,Stroke,NC,0-79,2005 Fixed,Metropolitan,1431,6410144,826,605,42.3
2005,Stroke,NC,0-79,2005 Fixed,Nonmetropolitan,653,2023822,330,323,49.5
2005,Unintentional Injury,NC,0-79,2005 Fixed,All,3382,8433966,1558,1824,53.9
2005,Unintentional Injury,NC,0-79,2005 Fixed,Metropolitan,2364,6410144,1173,1191,50.4
2005,Unintentional Injury,NC,0-79,2005 Fixed,Nonmetropolitan,1018,2023822,385,633,62.2
2005,Cancer,ND,0-79,2005 Fixed,All,812,615504,733,79,9.7
2005,Cancer,ND,0-79,2005 Fixed,Metropolitan,314,297630,286,34,10.8
2005,Cancer,ND,0-79,2005 Fixed,Nonmetropolitan,498,317874,447,51,10.2
2005,Chronic Lower Respiratory Disease,ND,0-79,2005 Fixed,All,137,615504,111,26,19
2005,Chronic Lower Respiratory Disease,ND,0-79,2005 Fixed,Metropolitan,41,297630,41,3,7.3
2005,Chronic Lower Respiratory Disease,ND,0-79,2005 Fixed,Nonmetropolitan,96,317874,69,27,28.1
2005,Heart Disease,ND,0-79,2005 Fixed,All,544,615504,465,79,14.5
2005,Heart Disease,ND,0-79,2005 Fixed,Metropolitan,200,297630,180,25,12.5
2005,Heart Disease,ND,0-79,2005 Fixed,Nonmetropolitan,344,317874,285,59,17.2
2005,Stroke,ND,0-79,2005 Fixed,All,109,615504,92,23,21.1
2005,Stroke,ND,0-79,2005 Fixed,Metropolitan,36,297630,35,5,13.9
2005,Stroke,ND,0-79,2005 Fixed,Nonmetropolitan,73,317874,57,18,24.7
2005,Unintentional Injury,ND,0-79,2005 Fixed,All,196,615504,116,80,40.8
2005,Unintentional Injury,ND,0-79,2005 Fixed,Metropolitan,61,297630,55,9,14.8
2005,Unintentional Injury,ND,0-79,2005 Fixed,Nonmetropolitan,135,317874,61,74,54.8
2005,Cancer,OH,0-79,2005 Fixed,All,17431,11025504,12893,4538,26
2005,Cancer,OH,0-79,2005 Fixed,Metropolitan,13511,8724677,10063,3448,25.5
2005,Cancer,OH,0-79,2005 Fixed,Nonmetropolitan,3920,2300827,2830,1090,27.8
2005,Chronic Lower Respiratory Disease,OH,0-79,2005 Fixed,All,3716,11025504,1915,1801,48.5
2005,Chronic Lower Respiratory Disease,OH,0-79,2005 Fixed,Metropolitan,2841,8724677,1492,1349,47.5
2005,Chronic Lower Respiratory Disease,OH,0-79,2005 Fixed,Nonmetropolitan,875,2300827,423,452,51.7
2005,Heart Disease,OH,0-79,2005 Fixed,All,13439,11025504,8131,5308,39.5
2005,Heart Disease,OH,0-79,2005 Fixed,Metropolitan,10446,8724677,6349,4097,39.2
2005,Heart Disease,OH,0-79,2005 Fixed,Nonmetropolitan,2993,2300827,1782,1211,40.5
2005,Stroke,OH,0-79,2005 Fixed,All,2435,11025504,1595,840,34.5
2005,Stroke,OH,0-79,2005 Fixed,Metropolitan,1898,8724677,1244,654,34.5
2005,Stroke,OH,0-79,2005 Fixed,Nonmetropolitan,537,2300827,351,186,34.6
2005,Unintentional Injury,OH,0-79,2005 Fixed,All,3492,11025504,2052,1440,41.2
2005,Unintentional Injury,OH,0-79,2005 Fixed,Metropolitan,2652,8724677,1622,1030,38.8
2005,Unintentional Injury,OH,0-79,2005 Fixed,Nonmetropolitan,840,2300827,430,410,48.8
2005,Cancer,OK,0-79,2005 Fixed,All,5561,3424989,3994,1571,28.3
2005,Cancer,OK,0-79,2005 Fixed,Metropolitan,3314,2186053,2367,948,28.6
2005,Cancer,OK,0-79,2005 Fixed,Nonmetropolitan,2247,1238936,1628,623,27.7
2005,Chronic Lower Respiratory Disease,OK,0-79,2005 Fixed,All,1469,3424989,596,873,59.4
2005,Chronic Lower Respiratory Disease,OK,0-79,2005 Fixed,Metropolitan,814,2186053,347,467,57.4
2005,Chronic Lower Respiratory Disease,OK,0-79,2005 Fixed,Nonmetropolitan,655,1238936,249,406,62
2005,Heart Disease,OK,0-79,2005 Fixed,All,4893,3424989,2512,2381,48.7
2005,Heart Disease,OK,0-79,2005 Fixed,Metropolitan,2832,2186053,1485,1347,47.6
2005,Heart Disease,OK,0-79,2005 Fixed,Nonmetropolitan,2061,1238936,1028,1033,50.1
2005,Stroke,OK,0-79,2005 Fixed,All,971,3424989,496,475,48.9
2005,Stroke,OK,0-79,2005 Fixed,Metropolitan,577,2186053,291,286,49.6
2005,Stroke,OK,0-79,2005 Fixed,Nonmetropolitan,394,1238936,205,189,48
2005,Unintentional Injury,OK,0-79,2005 Fixed,All,1709,3424989,634,1075,62.9
2005,Unintentional Injury,OK,0-79,2005 Fixed,Metropolitan,922,2186053,400,522,56.6
2005,Unintentional Injury,OK,0-79,2005 Fixed,Nonmetropolitan,787,1238936,235,552,70.1
2005,Cancer,OR,0-79,2005 Fixed,All,5056,3471756,4023,1033,20.4
2005,Cancer,OR,0-79,2005 Fixed,Metropolitan,3883,2859778,3125,758,19.5
2005,Cancer,OR,0-79,2005 Fixed,Nonmetropolitan,1173,611978,898,276,23.5
2005,Chronic Lower Respiratory Disease,OR,0-79,2005 Fixed,All,1020,3471756,588,432,42.4
2005,Chronic Lower Respiratory Disease,OR,0-79,2005 Fixed,Metropolitan,746,2859778,451,295,39.5
2005,Chronic Lower Respiratory Disease,OR,0-79,2005 Fixed,Nonmetropolitan,274,611978,136,138,50.4
2005,Heart Disease,OR,0-79,2005 Fixed,All,2730,3471756,2519,211,7.7
2005,Heart Disease,OR,0-79,2005 Fixed,Metropolitan,2028,2859778,1955,84,4.1
2005,Heart Disease,OR,0-79,2005 Fixed,Nonmetropolitan,702,611978,564,141,20.1
2005,Stroke,OR,0-79,2005 Fixed,All,762,3471756,490,272,35.7
2005,Stroke,OR,0-79,2005 Fixed,Metropolitan,577,2859778,379,198,34.3
2005,Stroke,OR,0-79,2005 Fixed,Nonmetropolitan,185,611978,112,73,39.5
2005,Unintentional Injury,OR,0-79,2005 Fixed,All,1092,3471756,648,444,40.7
2005,Unintentional Injury,OR,0-79,2005 Fixed,Metropolitan,827,2859778,529,298,36
2005,Unintentional Injury,OR,0-79,2005 Fixed,Nonmetropolitan,265,611978,119,146,55.1
2005,Cancer,PA,0-79,2005 Fixed,All,19858,11870012,15089,4769,24
2005,Cancer,PA,0-79,2005 Fixed,Metropolitan,17221,10435150,13074,4147,24.1
2005,Cancer,PA,0-79,2005 Fixed,Nonmetropolitan,2637,1434862,2016,621,23.5
2005,Chronic Lower Respiratory Disease,PA,0-79,2005 Fixed,All,3087,11870012,2287,800,25.9
2005,Chronic Lower Respiratory Disease,PA,0-79,2005 Fixed,Metropolitan,2646,10435150,1978,668,25.2
2005,Chronic Lower Respiratory Disease,PA,0-79,2005 Fixed,Nonmetropolitan,441,1434862,309,132,29.9
2005,Heart Disease,PA,0-79,2005 Fixed,All,15021,11870012,9571,5450,36.3
2005,Heart Disease,PA,0-79,2005 Fixed,Metropolitan,12853,10435150,8293,4560,35.5
2005,Heart Disease,PA,0-79,2005 Fixed,Nonmetropolitan,2168,1434862,1277,891,41.1
2005,Stroke,PA,0-79,2005 Fixed,All,2732,11870012,1892,840,30.7
2005,Stroke,PA,0-79,2005 Fixed,Metropolitan,2401,10435150,1638,763,31.8
2005,Stroke,PA,0-79,2005 Fixed,Nonmetropolitan,331,1434862,254,77,23.3
2005,Unintentional Injury,PA,0-79,2005 Fixed,All,4263,11870012,2264,1999,46.9
2005,Unintentional Injury,PA,0-79,2005 Fixed,Metropolitan,3644,10435150,1984,1660,45.6
2005,Unintentional Injury,PA,0-79,2005 Fixed,Nonmetropolitan,619,1434862,280,339,54.8
2005,Cancer,RI,0-79,2005 Fixed,All,1471,1018207,1183,288,19.6
2005,Cancer,RI,0-79,2005 Fixed,Metropolitan,1471,1018207,1183,288,19.6
2005,Cancer,RI,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Chronic Lower Respiratory Disease,RI,0-79,2005 Fixed,All,253,1018207,176,77,30.4
2005,Chronic Lower Respiratory Disease,RI,0-79,2005 Fixed,Metropolitan,253,1018207,176,77,30.4
2005,Chronic Lower Respiratory Disease,RI,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Heart Disease,RI,0-79,2005 Fixed,All,1109,1018207,749,360,32.5
2005,Heart Disease,RI,0-79,2005 Fixed,Metropolitan,1109,1018207,749,360,32.5
2005,Heart Disease,RI,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Stroke,RI,0-79,2005 Fixed,All,181,1018207,147,34,18.8
2005,Stroke,RI,0-79,2005 Fixed,Metropolitan,181,1018207,147,34,18.8
2005,Stroke,RI,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Unintentional Injury,RI,0-79,2005 Fixed,All,209,1018207,192,24,11.5
2005,Unintentional Injury,RI,0-79,2005 Fixed,Metropolitan,209,1018207,192,24,11.5
2005,Unintentional Injury,RI,0-79,2005 Fixed,Nonmetropolitan,,,,,
2005,Cancer,SC,0-79,2005 Fixed,All,6492,4137944,4780,1712,26.4
2005,Cancer,SC,0-79,2005 Fixed,Metropolitan,5192,3410454,3852,1340,25.8
2005,Cancer,SC,0-79,2005 Fixed,Nonmetropolitan,1300,727490,929,371,28.5
